,date,FLOODING,orbit,filename,folder,count
5,2019-04-23,False,DESCENDING,S1A_IW_GRDH_1SDV_20190423T022014_20190423T022039_026911_0306EB_8D6C,0294,11
4,2019-04-22,False,ASCENDING,S1A_IW_GRDH_1SDV_20190422T141953_20190422T142018_026904_0306AD_D8AD,0294,11
3,2019-04-16,False,DESCENDING,S1A_IW_GRDH_1SDV_20190416T022831_20190416T022856_026809_03034B_2AC9,0294,11
2,2019-04-10,False,ASCENDING,S1A_IW_GRDH_1SDV_20190410T141953_20190410T142018_026729_030061_1825,0294,11
1,2019-04-11,False,DESCENDING,S1A_IW_GRDH_1SDV_20190411T022013_20190411T022038_026736_030097_D4A4,0294,11
20,2019-04-19,True,ASCENDING,S1B_IW_GRDH_1SDV_20190419T160654_20190419T160723_015877_01DD38_00F9,0159,20
19,2019-04-19,True,DESCENDING,S1A_IW_GRDH_1SDV_20190419T030906_20190419T030931_026853_0304D2_B920,0159,20
18,2019-04-07,True,ASCENDING,S1B_IW_GRDH_1SDV_20190407T160654_20190407T160723_015702_01D76E_92F9,0159,20
17,2019-04-07,True,DESCENDING,S1A_IW_GRDH_1SDV_20190407T030905_20190407T030930_026678_02FE78_A21F,0159,20
16,2019-04-01,True,DESCENDING,S1B_IW_GRDH_1SDV_20190401T030823_20190401T030856_015607_01D42A_6D09,0159,20
15,2019-03-31,True,ASCENDING,S1B_IW_GRDH_1SDV_20190331T161454_20190331T161529_015600_01D3F1_A8DB,0159,20
14,2019-03-26,True,ASCENDING,S1B_IW_GRDH_1SDV_20190326T160653_20190326T160722_015527_01D1AB_971D,0159,20
13,2019-03-26,True,DESCENDING,S1A_IW_GRDH_1SDV_20190326T030905_20190326T030930_026503_02F802_3D48,0159,20
12,2019-03-25,True,ASCENDING,S1A_IW_GRDH_1SDV_20190325T161548_20190325T161613_026496_02F7C9_BC80,0159,20
11,2019-03-20,True,ASCENDING,S1A_IW_GRDH_1SDV_20190320T160724_20190320T160753_026423_02F51E_2D7F,0159,20
10,2019-03-20,True,DESCENDING,S1B_IW_GRDH_1SDV_20190320T030813_20190320T030839_015432_01CE6E_367E,0159,20
9,2019-03-19,True,ASCENDING,S1B_IW_GRDH_1SDV_20190319T161451_20190319T161520_015425_01CE3C_A401,0159,20
8,2019-03-14,True,ASCENDING,S1B_IW_GRDH_1SDV_20190314T160646_20190314T160711_015352_01CBEE_21E5,0159,20
7,2019-03-14,True,DESCENDING,S1A_IW_GRDH_1SDV_20190314T030905_20190314T030930_026328_02F196_2EC3,0159,20
6,2019-03-13,True,ASCENDING,S1A_IW_GRDH_1SDV_20190313T161522_20190313T161557_026321_02F156_A8A9,0159,20
5,2019-03-02,False,DESCENDING,S1A_IW_GRDH_1SDV_20190302T030905_20190302T030930_026153_02EB31_1973,0159,20
4,2019-02-18,False,ASCENDING,S1B_IW_GRDH_1SDV_20190218T160653_20190218T160722_015002_01C07E_D1A3,0159,20
3,2019-02-18,False,DESCENDING,S1A_IW_GRDH_1SDV_20190218T030905_20190218T030930_025978_02E4EB_98B8,0159,20
2,2019-02-06,False,ASCENDING,S1B_IW_GRDH_1SDV_20190206T160653_20190206T160722_014827_01BABE_8777,0159,20
1,2019-02-06,False,DESCENDING,S1A_IW_GRDH_1SDV_20190206T030905_20190206T030930_025803_02DEB0_2CC8,0159,20
18,2019-04-17,True,ASCENDING,S1B_IW_GRDH_1SDV_20190417T162320_20190417T162345_015848_01DC3E_605F,43,18
17,2019-04-12,True,DESCENDING,S1A_IW_GRDH_1SDV_20190412T031706_20190412T031731_026751_030125_194F,43,18
16,2019-04-05,True,ASCENDING,S1B_IW_GRDH_1SDV_20190405T162319_20190405T162344_015673_01D66F_BCE7,43,18
15,2019-03-31,True,ASCENDING,S1B_IW_GRDH_1SDV_20190331T161454_20190331T161529_015600_01D3F1_A8DB,43,18
14,2019-03-31,True,DESCENDING,S1A_IW_GRDH_1SDV_20190331T031706_20190331T031731_026576_02FABC_DD51,43,18
13,2019-03-30,True,ASCENDING,S1A_IW_GRDH_1SDV_20190330T162340_20190330T162405_026569_02FA83_35E1,43,18
12,2019-03-25,True,ASCENDING,S1A_IW_GRDH_1SDV_20190325T161548_20190325T161613_026496_02F7C9_BC80,43,18
11,2019-03-25,True,DESCENDING,S1B_IW_GRDH_1SDV_20190325T031623_20190325T031648_015505_01D0E3_8490,43,18
10,2019-03-24,True,ASCENDING,S1B_IW_GRDH_1SDV_20190324T162319_20190324T162344_015498_01D0A4_DD55,43,18
9,2019-03-19,True,ASCENDING,S1B_IW_GRDH_1SDV_20190319T161451_20190319T161520_015425_01CE3C_A401,43,18
8,2019-03-19,True,DESCENDING,S1A_IW_GRDH_1SDV_20190319T031705_20190319T031730_026401_02F44F_2D37,43,18
7,2019-03-18,True,ASCENDING,S1A_IW_GRDH_1SDV_20190318T162351_20190318T162420_026394_02F415_5335,43,18
6,2019-03-13,False,ASCENDING,S1A_IW_GRDH_1SDV_20190313T161522_20190313T161557_026321_02F156_A8A9,43,18
5,2019-03-12,False,ASCENDING,S1B_IW_GRDH_1SDV_20190312T162319_20190312T162344_015323_01CAFA_AB70,43,18
4,2019-03-07,False,DESCENDING,S1A_IW_GRDH_1SDV_20190307T031705_20190307T031730_026226_02EDD4_6209,43,18
3,2019-02-28,False,ASCENDING,S1B_IW_GRDH_1SDV_20190228T162319_20190228T162344_015148_01C539_5754,43,18
2,2019-02-23,False,DESCENDING,S1A_IW_GRDH_1SDV_20190223T031705_20190223T031730_026051_02E795_2CA5,43,18
1,2019-02-16,False,ASCENDING,S1B_IW_GRDH_1SDV_20190216T162319_20190216T162344_014973_01BF7C_F567,43,18
3,2019-01-23,False,ASCENDING,S1B_IW_GRDH_1SDV_20190123T162344_20190123T162409_014623_01B40F_3BD7,0044,3
2,2019-01-11,False,ASCENDING,S1B_IW_GRDH_1SDV_20190111T162345_20190111T162410_014448_01AE74_EF21,0044,3
1,2018-12-30,False,ASCENDING,S1B_IW_GRDH_1SDV_20181230T162345_20181230T162410_014273_01A8CE_D597,0044,3
3,2019-01-23,False,ASCENDING,S1B_IW_GRDH_1SDV_20190123T162344_20190123T162409_014623_01B40F_3BD7,0047,3
2,2019-01-11,False,ASCENDING,S1B_IW_GRDH_1SDV_20190111T162345_20190111T162410_014448_01AE74_EF21,0047,3
1,2018-12-30,False,ASCENDING,S1B_IW_GRDH_1SDV_20181230T162345_20181230T162410_014273_01A8CE_D597,0047,3
8,2019-03-20,False,ASCENDING,S1A_IW_GRDH_1SDV_20190320T144244_20190320T144309_026423_02F518_C514,0274,8
7,2019-03-15,False,DESCENDING,S1B_IW_GRDH_1SDV_20190315T024546_20190315T024609_015359_01CC22_8A5B,0274,8
6,2019-03-13,False,ASCENDING,S1A_IW_GRDH_1SDV_20190313T145101_20190313T145126_026321_02F14F_AFC8,0274,8
5,2019-03-09,False,DESCENDING,S1A_IW_GRDH_1SDV_20190309T024629_20190309T024654_026255_02EEED_1759,0274,8
4,2019-03-08,False,ASCENDING,S1A_IW_GRDH_1SDV_20190308T144244_20190308T144309_026248_02EEA6_6F92,0274,8
3,2019-03-03,False,DESCENDING,S1B_IW_GRDH_1SDV_20190303T024546_20190303T024609_015184_01C66E_800E,0274,8
2,2019-03-01,False,ASCENDING,S1A_IW_GRDH_1SDV_20190301T145101_20190301T145126_026146_02EAEB_5BA6,0274,8
1,2019-02-25,False,DESCENDING,S1A_IW_GRDH_1SDV_20190225T024629_20190225T024654_026080_02E8A0_D1D3,0274,8
23,2019-04-14,True,ASCENDING,S1B_IW_GRDH_1SDV_20190414T155907_20190414T155936_015804_01DABB_37C4,0163,23
22,2019-04-14,True,DESCENDING,S1A_IW_GRDH_1SDV_20190414T030014_20190414T030039_026780_03023E_1A32,0163,23
21,2019-04-07,True,DESCENDING,S1A_IW_GRDH_1SDV_20190407T030815_20190407T030840_026678_02FE78_6C19,0163,23
20,2019-04-02,True,ASCENDING,S1B_IW_GRDH_1SDV_20190402T155906_20190402T155936_015629_01D4EB_9733,0163,23
19,2019-04-02,True,DESCENDING,S1A_IW_GRDH_1SDV_20190402T030013_20190402T030038_026605_02FBD7_53B9,0163,23
18,2019-03-26,True,DESCENDING,S1A_IW_GRDH_1SDV_20190326T030815_20190326T030840_026503_02F802_C26D,0163,23
17,2019-03-21,True,ASCENDING,S1B_IW_GRDH_1SDV_20190321T155906_20190321T155935_015454_01CF28_4BF5,0163,23
16,2019-03-21,True,DESCENDING,S1A_IW_GRDH_1SDV_20190321T030013_20190321T030038_026430_02F55F_1257,0163,23
15,2019-03-20,True,DESCENDING,S1B_IW_GRDH_1SDV_20190320T030723_20190320T030748_015432_01CE6E_8DE3,0163,23
14,2019-03-15,True,ASCENDING,S1A_IW_GRDH_1SDV_20190315T155952_20190315T160020_026350_02F279_65CB,0163,23
13,2019-03-15,True,DESCENDING,S1B_IW_GRDH_1SDV_20190315T025918_20190315T025947_015359_01CC23_D3B2,0163,23
12,2019-03-14,True,DESCENDING,S1A_IW_GRDH_1SDV_20190314T030815_20190314T030840_026328_02F196_7D7C,0163,23
11,2019-03-09,False,ASCENDING,S1B_IW_GRDH_1SDV_20190309T155906_20190309T155935_015279_01C97E_79BA,0163,23
10,2019-03-09,False,DESCENDING,S1A_IW_GRDH_1SDV_20190309T030013_20190309T030038_026255_02EEF0_7D38,0163,23
9,2019-03-02,False,DESCENDING,S1A_IW_GRDH_1SDV_20190302T030815_20190302T030840_026153_02EB31_6EB7,0163,23
8,2019-02-25,False,ASCENDING,S1B_IW_GRDH_1SDV_20190225T155906_20190225T155935_015104_01C3BB_E9BE,0163,23
7,2019-02-25,False,DESCENDING,S1A_IW_GRDH_1SDV_20190225T030013_20190225T030038_026080_02E8A1_8FDD,0163,23
6,2019-02-18,False,DESCENDING,S1A_IW_GRDH_1SDV_20190218T030815_20190218T030840_025978_02E4EB_4380,0163,23
5,2019-02-13,False,ASCENDING,S1B_IW_GRDH_1SDV_20190213T155906_20190213T155935_014929_01BDFA_2A13,0163,23
4,2019-02-13,False,DESCENDING,S1A_IW_GRDH_1SDV_20190213T030013_20190213T030038_025905_02E25D_0447,0163,23
3,2019-02-06,False,DESCENDING,S1A_IW_GRDH_1SDV_20190206T030815_20190206T030840_025803_02DEB0_ED53,0163,23
2,2019-02-01,False,ASCENDING,S1B_IW_GRDH_1SDV_20190201T155907_20190201T155936_014754_01B83C_9098,0163,23
1,2019-02-01,False,DESCENDING,S1A_IW_GRDH_1SDV_20190201T030014_20190201T030039_025730_02DC2B_1D60,0163,23
18,2019-04-17,True,ASCENDING,S1B_IW_GRDH_1SDV_20190417T162251_20190417T162320_015848_01DC3E_114B,0198,18
17,2019-04-12,True,DESCENDING,S1A_IW_GRDH_1SDV_20190412T031706_20190412T031731_026751_030125_194F,0198,18
16,2019-04-05,True,ASCENDING,S1B_IW_GRDH_1SDV_20190405T162250_20190405T162319_015673_01D66F_C65F,0198,18
15,2019-03-31,True,ASCENDING,S1B_IW_GRDH_1SDV_20190331T161454_20190331T161529_015600_01D3F1_A8DB,0198,18
14,2019-03-31,True,DESCENDING,S1A_IW_GRDH_1SDV_20190331T031706_20190331T031731_026576_02FABC_DD51,0198,18
13,2019-03-30,True,ASCENDING,S1A_IW_GRDH_1SDV_20190330T162340_20190330T162405_026569_02FA83_35E1,0198,18
12,2019-03-25,True,ASCENDING,S1A_IW_GRDH_1SDV_20190325T161548_20190325T161613_026496_02F7C9_BC80,0198,18
11,2019-03-25,True,DESCENDING,S1B_IW_GRDH_1SDV_20190325T031623_20190325T031648_015505_01D0E3_8490,0198,18
10,2019-03-24,True,ASCENDING,S1B_IW_GRDH_1SDV_20190324T162250_20190324T162319_015498_01D0A4_18F9,0198,18
9,2019-03-19,True,ASCENDING,S1B_IW_GRDH_1SDV_20190319T161451_20190319T161520_015425_01CE3C_A401,0198,18
8,2019-03-19,True,DESCENDING,S1A_IW_GRDH_1SDV_20190319T031705_20190319T031730_026401_02F44F_2D37,0198,18
7,2019-03-18,True,ASCENDING,S1A_IW_GRDH_1SDV_20190318T162351_20190318T162420_026394_02F415_5335,0198,18
6,2019-03-13,False,ASCENDING,S1A_IW_GRDH_1SDV_20190313T161522_20190313T161557_026321_02F156_A8A9,0198,18
5,2019-03-12,False,ASCENDING,S1B_IW_GRDH_1SDV_20190312T162250_20190312T162319_015323_01CAFA_CAE4,0198,18
4,2019-03-07,False,DESCENDING,S1A_IW_GRDH_1SDV_20190307T031705_20190307T031730_026226_02EDD4_6209,0198,18
3,2019-02-28,False,ASCENDING,S1B_IW_GRDH_1SDV_20190228T162250_20190228T162319_015148_01C539_2FEF,0198,18
2,2019-02-23,False,DESCENDING,S1A_IW_GRDH_1SDV_20190223T031705_20190223T031730_026051_02E795_2CA5,0198,18
1,2019-02-16,False,ASCENDING,S1B_IW_GRDH_1SDV_20190216T162250_20190216T162319_014973_01BF7C_993E,0198,18
8,2019-03-20,False,ASCENDING,S1A_IW_GRDH_1SDV_20190320T144309_20190320T144334_026423_02F518_F5E3,0262,8
7,2019-03-15,False,DESCENDING,S1B_IW_GRDH_1SDV_20190315T024546_20190315T024609_015359_01CC22_8A5B,0262,8
6,2019-03-13,False,ASCENDING,S1A_IW_GRDH_1SDV_20190313T145101_20190313T145126_026321_02F14F_AFC8,0262,8
5,2019-03-09,False,DESCENDING,S1A_IW_GRDH_1SDV_20190309T024629_20190309T024654_026255_02EEED_1759,0262,8
4,2019-03-08,False,ASCENDING,S1A_IW_GRDH_1SDV_20190308T144309_20190308T144334_026248_02EEA6_FCEA,0262,8
3,2019-03-03,False,DESCENDING,S1B_IW_GRDH_1SDV_20190303T024546_20190303T024609_015184_01C66E_800E,0262,8
2,2019-03-01,False,ASCENDING,S1A_IW_GRDH_1SDV_20190301T145101_20190301T145126_026146_02EAEB_5BA6,0262,8
1,2019-02-25,False,DESCENDING,S1A_IW_GRDH_1SDV_20190225T024629_20190225T024654_026080_02E8A0_D1D3,0262,8
10,2019-02-09,False,ASCENDING,S1B_IW_GRDH_1SDV_20190209T181740_20190209T181805_014873_01BC28_D12A,0107,10
9,2019-02-03,False,ASCENDING,S1A_IW_GRDH_1SDV_20190203T181824_20190203T181849_025769_02DD8E_30F0,0107,10
8,2019-01-28,False,ASCENDING,S1B_IW_GRDH_1SDV_20190128T181740_20190128T181805_014698_01B667_261D,0107,10
7,2019-01-22,False,ASCENDING,S1A_IW_GRDH_1SDV_20190122T181825_20190122T181850_025594_02D72F_4BD8,0107,10
6,2019-01-16,False,ASCENDING,S1B_IW_GRDH_1SDV_20190116T181741_20190116T181806_014523_01B0D1_809B,0107,10
5,2019-01-10,False,ASCENDING,S1A_IW_GRDH_1SDV_20190110T181825_20190110T181850_025419_02D0CD_2ADD,0107,10
4,2019-01-04,False,ASCENDING,S1B_IW_GRDH_1SDV_20190104T181741_20190104T181806_014348_01AB27_32F7,0107,10
3,2018-12-29,False,ASCENDING,S1A_IW_GRDH_1SDV_20181229T181825_20181229T181850_025244_02CA84_6502,0107,10
2,2018-12-23,False,ASCENDING,S1B_IW_GRDH_1SDV_20181223T181742_20181223T181807_014173_01A569_9A1D,0107,10
1,2018-12-17,False,ASCENDING,S1A_IW_GRDH_1SDV_20181217T181826_20181217T181851_025069_02C42B_6B4A,0107,10
8,2019-03-20,False,ASCENDING,S1A_IW_GRDH_1SDV_20190320T144244_20190320T144309_026423_02F518_C514,0273,8
7,2019-03-15,False,DESCENDING,S1B_IW_GRDH_1SDV_20190315T024546_20190315T024609_015359_01CC22_8A5B,0273,8
6,2019-03-13,False,ASCENDING,S1A_IW_GRDH_1SDV_20190313T145101_20190313T145126_026321_02F14F_AFC8,0273,8
5,2019-03-09,False,DESCENDING,S1A_IW_GRDH_1SDV_20190309T024629_20190309T024654_026255_02EEED_1759,0273,8
4,2019-03-08,False,ASCENDING,S1A_IW_GRDH_1SDV_20190308T144244_20190308T144309_026248_02EEA6_6F92,0273,8
3,2019-03-03,False,DESCENDING,S1B_IW_GRDH_1SDV_20190303T024546_20190303T024609_015184_01C66E_800E,0273,8
2,2019-03-01,False,ASCENDING,S1A_IW_GRDH_1SDV_20190301T145101_20190301T145126_026146_02EAEB_5BA6,0273,8
1,2019-02-25,False,DESCENDING,S1A_IW_GRDH_1SDV_20190225T024629_20190225T024654_026080_02E8A0_D1D3,0273,8
14,2019-04-24,True,DESCENDING,S1A_IW_GRDH_1SDV_20190424T031707_20190424T031732_026926_03077A_B45D,0199,14
13,2019-04-17,True,ASCENDING,S1B_IW_GRDH_1SDV_20190417T162251_20190417T162320_015848_01DC3E_114B,0199,14
12,2019-04-12,True,DESCENDING,S1A_IW_GRDH_1SDV_20190412T031706_20190412T031731_026751_030125_194F,0199,14
11,2019-04-05,True,ASCENDING,S1B_IW_GRDH_1SDV_20190405T162250_20190405T162319_015673_01D66F_C65F,0199,14
10,2019-03-31,True,DESCENDING,S1A_IW_GRDH_1SDV_20190331T031706_20190331T031731_026576_02FABC_DD51,0199,14
9,2019-03-30,True,ASCENDING,S1A_IW_GRDH_1SDV_20190330T162340_20190330T162405_026569_02FA83_35E1,0199,14
8,2019-03-25,True,DESCENDING,S1B_IW_GRDH_1SDV_20190325T031623_20190325T031648_015505_01D0E3_8490,0199,14
7,2019-03-24,True,ASCENDING,S1B_IW_GRDH_1SDV_20190324T162250_20190324T162319_015498_01D0A4_18F9,0199,14
6,2019-03-19,True,DESCENDING,S1A_IW_GRDH_1SDV_20190319T031705_20190319T031730_026401_02F44F_2D37,0199,14
5,2019-03-18,True,ASCENDING,S1A_IW_GRDH_1SDV_20190318T162351_20190318T162420_026394_02F415_5335,0199,14
4,2019-03-12,False,ASCENDING,S1B_IW_GRDH_1SDV_20190312T162250_20190312T162319_015323_01CAFA_CAE4,0199,14
3,2019-03-07,False,DESCENDING,S1A_IW_GRDH_1SDV_20190307T031705_20190307T031730_026226_02EDD4_6209,0199,14
2,2019-02-28,False,ASCENDING,S1B_IW_GRDH_1SDV_20190228T162250_20190228T162319_015148_01C539_2FEF,0199,14
1,2019-02-23,False,DESCENDING,S1A_IW_GRDH_1SDV_20190223T031705_20190223T031730_026051_02E795_2CA5,0199,14
2,2019-02-09,False,ASCENDING,S1B_IW_GRDH_1SDV_20190209T163240_20190209T163305_014871_01BC1F_7E74,0065,2
1,2019-01-28,False,ASCENDING,S1B_IW_GRDH_1SDV_20190128T163241_20190128T163306_014696_01B65E_5615,0065,2
8,2019-03-07,True,DESCENDING,S1A_IW_GRDH_1SDV_20190307T194432_20190307T194457_026236_02EE37_2A1B,0311,8
7,2019-02-23,True,DESCENDING,S1A_IW_GRDH_1SDV_20190223T194432_20190223T194457_026061_02E7F3_3C3A,0311,8
6,2019-02-12,True,ASCENDING,S1B_IW_GRDH_1SDV_20190212T084222_20190212T084251_014910_01BD61_C22B,0311,8
5,2019-02-11,True,DESCENDING,S1A_IW_GRDH_1SDV_20190211T194432_20190211T194457_025886_02E1B7_4856,0311,8
4,2019-02-06,True,ASCENDING,S1A_IW_GRDH_1SDV_20190206T084322_20190206T084356_025806_02DECC_48D4,0311,8
3,2019-02-05,True,DESCENDING,S1B_IW_GRDH_1SDV_20190205T194327_20190205T194356_014815_01BA56_586F,0311,8
2,2019-01-30,True,DESCENDING,S1A_IW_GRDH_1SDV_20190130T194433_20190130T194458_025711_02DB77_9523,0311,8
1,2019-01-18,False,DESCENDING,S1A_IW_GRDH_1SDV_20190118T194433_20190118T194458_025536_02D511_B847,0311,8
12,2019-02-12,False,ASCENDING,S1A_IW_GRDH_1SDV_20190212T161246_20190212T161311_025898_02E225_8914,0086,12
11,2019-02-07,False,ASCENDING,S1A_IW_GRDH_1SDV_20190207T160454_20190207T160519_025825_02DF8C_59F6,0086,12
10,2019-02-02,False,DESCENDING,S1A_IW_GRDH_1SDV_20190202T033603_20190202T033628_025745_02DCC1_50D9,0086,12
9,2019-01-31,False,ASCENDING,S1A_IW_GRDH_1SDV_20190131T161246_20190131T161311_025723_02DBE9_7D5B,0086,12
8,2019-01-26,False,ASCENDING,S1A_IW_GRDH_1SDV_20190126T160455_20190126T160520_025650_02D94A_A0D8,0086,12
7,2019-01-19,False,ASCENDING,S1A_IW_GRDH_1SDV_20190119T161247_20190119T161312_025548_02D584_9402,0086,12
6,2019-01-14,False,ASCENDING,S1A_IW_GRDH_1SDV_20190114T160455_20190114T160520_025475_02D2DC_7BCF,0086,12
5,2019-01-09,False,DESCENDING,S1A_IW_GRDH_1SDV_20190109T033603_20190109T033628_025395_02D001_797B,0086,12
4,2019-01-07,False,ASCENDING,S1A_IW_GRDH_1SDV_20190107T161247_20190107T161312_025373_02CF2E_E152,0086,12
3,2019-01-02,False,ASCENDING,S1A_IW_GRDH_1SDV_20190102T160455_20190102T160520_025300_02CC92_795C,0086,12
2,2018-12-28,False,DESCENDING,S1A_IW_GRDH_1SDV_20181228T033604_20181228T033629_025220_02C9B5_B3F7,0086,12
1,2018-12-26,False,ASCENDING,S1A_IW_GRDH_1SDV_20181226T161247_20181226T161312_025198_02C8DF_8611,0086,12
3,2019-01-23,False,ASCENDING,S1B_IW_GRDH_1SDV_20190123T162344_20190123T162409_014623_01B40F_3BD7,0033,3
2,2019-01-11,False,ASCENDING,S1B_IW_GRDH_1SDV_20190111T162345_20190111T162410_014448_01AE74_EF21,0033,3
1,2018-12-30,False,ASCENDING,S1B_IW_GRDH_1SDV_20181230T162345_20181230T162410_014273_01A8CE_D597,0033,3
12,2019-04-20,False,DESCENDING,S1B_IW_GRDH_1SDV_20190420T024547_20190420T024612_015884_01DD6F_1983,0235,12
11,2019-04-14,False,DESCENDING,S1A_IW_GRDH_1SDV_20190414T024630_20190414T024655_026780_03023B_A4EB,0235,12
10,2019-04-13,False,ASCENDING,S1A_IW_GRDH_1SDV_20190413T144244_20190413T144309_026773_0301F5_9F57,0235,12
9,2019-04-12,False,ASCENDING,S1B_IW_GRDH_1SDV_20190412T145023_20190412T145048_015775_01D9BD_4A6C,0235,12
8,2019-04-08,False,DESCENDING,S1B_IW_GRDH_1SDV_20190408T024547_20190408T024612_015709_01D7A5_5DB9,0235,12
7,2019-04-06,False,ASCENDING,S1A_IW_GRDH_1SDV_20190406T145101_20190406T145126_026671_02FE34_475A,0235,12
6,2019-04-02,False,DESCENDING,S1A_IW_GRDH_1SDV_20190402T024630_20190402T024655_026605_02FBD4_16E3,0235,12
5,2019-04-01,False,ASCENDING,S1A_IW_GRDH_1SDV_20190401T144244_20190401T144309_026598_02FB8E_B32F,0235,12
4,2019-03-25,False,ASCENDING,S1A_IW_GRDH_1SDV_20190325T145101_20190325T145126_026496_02F7C2_4E95,0235,12
3,2019-03-20,False,ASCENDING,S1A_IW_GRDH_1SDV_20190320T144244_20190320T144309_026423_02F518_C514,0235,12
2,2019-03-13,False,ASCENDING,S1A_IW_GRDH_1SDV_20190313T145101_20190313T145126_026321_02F14F_AFC8,0235,12
1,2019-03-09,False,DESCENDING,S1A_IW_GRDH_1SDV_20190309T024629_20190309T024654_026255_02EEED_1759,0235,12
11,2019-04-17,True,ASCENDING,S1B_IW_GRDH_1SDV_20190417T162320_20190417T162345_015848_01DC3E_605F,1,11
10,2019-04-05,True,ASCENDING,S1B_IW_GRDH_1SDV_20190405T162319_20190405T162344_015673_01D66F_BCE7,1,11
9,2019-03-30,True,ASCENDING,S1A_IW_GRDH_1SDV_20190330T162405_20190330T162427_026569_02FA83_B7DB,1,11
8,2019-03-30,True,DESCENDING,S1B_IW_GRDH_1SDV_20190330T032422_20190330T032451_015578_01D338_60D7,1,11
7,2019-03-24,True,ASCENDING,S1B_IW_GRDH_1SDV_20190324T162319_20190324T162344_015498_01D0A4_DD55,1,11
6,2019-03-24,True,DESCENDING,S1A_IW_GRDH_1SDV_20190324T032522_20190324T032556_026474_02F6FC_FBFA,1,11
5,2019-03-18,True,ASCENDING,S1A_IW_GRDH_1SDV_20190318T162351_20190318T162420_026394_02F415_5335,1,11
4,2019-03-12,False,ASCENDING,S1B_IW_GRDH_1SDV_20190312T162319_20190312T162344_015323_01CAFA_AB70,1,11
3,2019-02-28,False,ASCENDING,S1B_IW_GRDH_1SDV_20190228T162319_20190228T162344_015148_01C539_5754,1,11
2,2019-02-16,False,ASCENDING,S1B_IW_GRDH_1SDV_20190216T162319_20190216T162344_014973_01BF7C_F567,1,11
1,2019-02-04,False,ASCENDING,S1B_IW_GRDH_1SDV_20190204T162319_20190204T162344_014798_01B9C3_2CFE,1,11
21,2019-02-05,False,DESCENDING,S1B_IW_GRDH_1SDV_20190205T031814_20190205T031839_014805_01BA00_B14B,0126,21
20,2019-02-03,False,ASCENDING,S1A_IW_GRDH_1SDV_20190203T163009_20190203T163034_025767_02DD85_D602,0126,21
19,2019-02-03,False,ASCENDING,S1A_IW_GRDH_1SDV_20190203T163034_20190203T163059_025767_02DD85_552C,0126,21
18,2019-01-29,False,ASCENDING,S1A_IW_GRDH_1SDV_20190129T162225_20190129T162250_025694_02DADC_F742,0126,21
17,2019-01-24,False,DESCENDING,S1B_IW_GRDH_1SDV_20190124T031814_20190124T031839_014630_01B445_90F3,0126,21
16,2019-01-22,False,ASCENDING,S1A_IW_GRDH_1SDV_20190122T163034_20190122T163059_025592_02D726_C805,0126,21
15,2019-01-22,False,ASCENDING,S1A_IW_GRDH_1SDV_20190122T163009_20190122T163034_025592_02D726_4CCD,0126,21
14,2019-01-18,False,DESCENDING,S1A_IW_GRDH_1SDV_20190118T031846_20190118T031913_025526_02D4AC_B87A,0126,21
13,2019-01-17,False,ASCENDING,S1A_IW_GRDH_1SDV_20190117T162225_20190117T162250_025519_02D472_6DEF,0126,21
12,2019-01-10,False,ASCENDING,S1A_IW_GRDH_1SDV_20190110T163009_20190110T163034_025417_02D0C4_FEEB,0126,21
10,2019-01-10,False,ASCENDING,S1A_IW_GRDH_1SDV_20190110T163034_20190110T163059_025417_02D0C4_BEB7,0126,21
11,2019-01-06,False,DESCENDING,S1A_IW_GRDH_1SDV_20190106T031846_20190106T031913_025351_02CE5C_29D0,0126,21
9,2019-01-05,False,ASCENDING,S1A_IW_GRDH_1SDV_20190105T162226_20190105T162251_025344_02CE22_172D,0126,21
8,2018-12-31,False,DESCENDING,S1B_IW_GRDH_1SDV_20181231T031815_20181231T031840_014280_01A906_F242,0126,21
7,2018-12-29,False,ASCENDING,S1A_IW_GRDH_1SDV_20181229T163035_20181229T163100_025242_02CA7B_BBD6,0126,21
6,2018-12-29,False,ASCENDING,S1A_IW_GRDH_1SDV_20181229T163010_20181229T163035_025242_02CA7B_35F8,0126,21
5,2018-12-25,False,DESCENDING,S1A_IW_GRDH_1SDV_20181225T031847_20181225T031914_025176_02C80D_9EA8,0126,21
4,2018-12-24,False,ASCENDING,S1A_IW_GRDH_1SDV_20181224T162226_20181224T162251_025169_02C7D4_D3BB,0126,21
2,2018-12-19,False,DESCENDING,S1B_IW_GRDH_1SDV_20181219T031815_20181219T031840_014105_01A339_D736,0126,21
3,2018-12-17,False,ASCENDING,S1A_IW_GRDH_1SDV_20181217T163035_20181217T163100_025067_02C422_888C,0126,21
1,2018-12-17,False,ASCENDING,S1A_IW_GRDH_1SDV_20181217T163010_20181217T163035_025067_02C422_DDE0,0126,21
10,2019-05-17,True,DESCENDING,S1A_IW_GRDH_1SDV_20190517T022015_20190517T022040_027261_0312E1_AD95,25,11
11,2019-05-16,True,ASCENDING,S1A_IW_GRDH_1SDV_20190516T141954_20190516T142019_027254_0312AF_C77F,25,11
9,2019-05-10,True,DESCENDING,S1A_IW_GRDH_1SDV_20190510T022832_20190510T022857_027159_030FBE_7D3B,25,11
8,2019-05-05,False,DESCENDING,S1A_IW_GRDH_1SDV_20190505T022015_20190505T022040_027086_030D4E_C350,25,11
